t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P1_use,P1_used_tok,P1_running,P1_cap_tok,P1_pressure,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D1_use,D1_used_tok,D1_running,D1_cap_tok,D1_pressure
# roles: P0:P P1:P D0:D D1:D
# metric: P0:cache_occupancy P1:cache_occupancy D0:token_usage D1:token_usage
400.55,0.9749,37,0,60000,0.0006,0.9864,2046,0,60000,0.0341,0.0381,7062,7,185484,0.0381,0.0328,6087,4,185484,0.0328
401.05,0.9749,37,0,60000,0.0006,0.9891,36,0,60000,0.0006,0.0381,7062,7,185484,0.0381,0.0368,6829,5,185484,0.0368
401.55,0.9749,37,0,60000,0.0006,0.9841,5053,0,60000,0.0842,0.0396,7342,7,185484,0.0396,0.0368,6829,5,185484,0.0368
402.05,0.9749,37,0,60000,0.0006,0.9841,5053,0,60000,0.0842,0.0396,7342,7,185484,0.0396,0.0684,12685,5,185484,0.0684
402.55,0.9948,2625,0,60000,0.0437,0.9941,6617,0,60000,0.1103,0.0573,10627,7,185484,0.0573,0.0684,12685,5,185484,0.0684
403.05,0.9881,1305,0,60000,0.0217,0.9941,6617,0,60000,0.1103,0.0573,10627,7,185484,0.0573,0.0684,12685,5,185484,0.0684
403.55,0.9881,1305,0,60000,0.0217,0.9941,6617,0,60000,0.1103,0.0470,8727,6,185484,0.0470,0.0759,14084,7,185484,0.0759
404.05,0.9881,1305,0,60000,0.0217,0.9941,6617,0,60000,0.1103,0.0470,8727,6,185484,0.0470,0.0759,14084,7,185484,0.0759
404.55,0.9881,1305,0,60000,0.0217,0.9941,6617,0,60000,0.1103,0.0436,8086,5,185484,0.0436,0.0709,13145,6,185484,0.0709
405.05,0.9881,1305,0,60000,0.0217,0.9941,6617,0,60000,0.1103,0.0436,8086,5,185484,0.0436,0.0709,13145,6,185484,0.0709
405.55,0.9881,1305,0,60000,0.0217,0.9969,2206,0,60000,0.0368,0.0447,8286,5,185484,0.0447,0.0722,13385,6,185484,0.0722
406.05,0.9997,60,0,60000,0.0010,0.9978,3896,0,60000,0.0649,0.0447,8286,5,185484,0.0447,0.0722,13385,6,185484,0.0722
406.55,0.9997,60,0,60000,0.0010,0.9978,3896,0,60000,0.0649,0.0326,6043,6,185484,0.0326,0.0817,15157,7,185484,0.0817
407.06,0.9829,919,0,60000,0.0153,0.9980,48,0,60000,0.0008,0.0326,6043,6,185484,0.0326,0.0817,15157,7,185484,0.0817
407.56,0.9829,919,0,60000,0.0153,0.9980,48,0,60000,0.0008,0.0386,7168,7,185484,0.0386,0.0792,14692,7,185484,0.0792
408.06,0.9829,919,0,60000,0.0153,0.9980,48,0,60000,0.0008,0.0386,7168,7,185484,0.0386,0.0792,14692,7,185484,0.0792
408.56,0.9882,3005,0,60000,0.0501,0.9980,48,0,60000,0.0008,0.0402,7448,7,185484,0.0402,0.0408,7561,5,185484,0.0408
409.06,0.9882,3005,0,60000,0.0501,0.9980,48,0,60000,0.0008,0.0402,7448,7,185484,0.0402,0.0408,7561,5,185484,0.0408
409.56,0.9904,460,0,60000,0.0077,0.9980,48,0,60000,0.0008,0.0417,7728,7,185484,0.0417,0.0589,10922,6,185484,0.0589
410.06,0.9904,460,0,60000,0.0077,0.9980,48,0,60000,0.0008,0.0417,7728,7,185484,0.0417,0.0589,10922,6,185484,0.0589
410.56,0.9827,4604,0,60000,0.0767,0.9980,48,0,60000,0.0008,0.0539,10002,8,185484,0.0539,0.0528,9799,5,185484,0.0528
411.06,0.9827,4604,0,60000,0.0767,0.9980,48,0,60000,0.0008,0.0539,10002,8,185484,0.0539,0.0528,9799,5,185484,0.0528
411.56,0.9771,6866,0,60000,0.1144,0.9980,48,0,60000,0.0008,0.0415,7697,7,185484,0.0415,0.0889,16492,5,185484,0.0889
412.06,0.9865,36,0,60000,0.0006,0.9980,48,0,60000,0.0008,0.0415,7697,7,185484,0.0415,0.0889,16492,5,185484,0.0889
412.56,0.9865,36,0,60000,0.0006,0.9980,48,0,60000,0.0008,0.0441,8185,8,185484,0.0441,0.0725,13451,5,185484,0.0725
413.06,0.9890,1235,0,60000,0.0206,0.9980,48,0,60000,0.0008,0.0441,8185,8,185484,0.0441,0.0725,13451,5,185484,0.0725
413.56,0.9890,1235,0,60000,0.0206,0.9980,48,0,60000,0.0008,0.0474,8789,8,185484,0.0474,0.0736,13651,5,185484,0.0736
414.06,0.9890,1235,0,60000,0.0206,0.9913,2411,0,60000,0.0402,0.0474,8789,8,185484,0.0474,0.0736,13651,5,185484,0.0736
414.56,0.9911,57,0,60000,0.0009,0.9913,2411,0,60000,0.0402,0.0400,7427,6,185484,0.0400,0.0943,17482,7,185484,0.0943
415.06,0.9911,57,0,60000,0.0009,0.9913,2411,0,60000,0.0402,0.0400,7427,6,185484,0.0400,0.0943,17482,7,185484,0.0943
415.56,0.9911,57,0,60000,0.0009,0.9913,2411,0,60000,0.0402,0.0413,7667,6,185484,0.0413,0.0943,17482,7,185484,0.0943
416.06,0.9911,57,0,60000,0.0009,0.9913,2411,0,60000,0.0402,0.0413,7667,6,185484,0.0413,0.0958,17762,7,185484,0.0958
416.56,0.9711,50,0,60000,0.0008,0.9913,2411,0,60000,0.0402,0.0405,7507,5,185484,0.0405,0.0958,17762,7,185484,0.0958
417.06,0.9711,50,0,60000,0.0008,0.9941,38,0,60000,0.0006,0.0405,7507,5,185484,0.0405,0.0973,18042,7,185484,0.0973
417.56,0.9711,50,0,60000,0.0008,0.9895,37,0,60000,0.0006,0.0478,8858,8,185484,0.0478,0.0973,18042,7,185484,0.0973
418.06,0.9711,50,0,60000,0.0008,0.9895,37,0,60000,0.0006,0.0478,8858,8,185484,0.0478,0.0860,15944,6,185484,0.0860
418.56,0.9897,0,0,60000,0.0000,0.9905,36,0,60000,0.0006,0.0502,9303,9,185484,0.0502,0.0860,15944,6,185484,0.0860
419.06,0.9897,39,0,60000,0.0006,0.9905,36,0,60000,0.0006,0.0502,9303,9,185484,0.0502,0.0629,11658,5,185484,0.0629
419.56,0.9900,1359,0,60000,0.0226,0.9911,36,0,60000,0.0006,0.0602,11174,9,185484,0.0602,0.0629,11658,5,185484,0.0629
420.06,0.9925,1229,0,60000,0.0205,0.9911,36,0,60000,0.0006,0.0602,11174,9,185484,0.0602,0.0496,9192,4,185484,0.0496
420.56,0.9925,1229,0,60000,0.0205,0.9911,36,0,60000,0.0006,0.0628,11657,11,185484,0.0628,0.0496,9192,4,185484,0.0496
421.06,0.9925,1229,0,60000,0.0205,0.9911,36,0,60000,0.0006,0.0628,11657,11,185484,0.0628,0.0506,9383,5,185484,0.0506
421.56,0.9925,1229,0,60000,0.0205,0.9911,36,0,60000,0.0006,0.0622,11529,10,185484,0.0622,0.0506,9383,5,185484,0.0506
422.06,0.9925,1229,0,60000,0.0205,0.9913,36,0,60000,0.0006,0.0622,11529,10,185484,0.0622,0.0568,10542,5,185484,0.0568
422.56,0.9877,36,0,60000,0.0006,0.9913,36,0,60000,0.0006,0.0622,11529,10,185484,0.0622,0.0568,10542,5,185484,0.0568
423.06,0.9877,36,0,60000,0.0006,0.9913,36,0,60000,0.0006,0.0559,10371,10,185484,0.0559,0.0238,4418,5,185484,0.0238
423.56,0.9877,36,0,60000,0.0006,0.9913,36,0,60000,0.0006,0.0559,10371,10,185484,0.0559,0.0238,4418,5,185484,0.0238
424.06,0.9877,36,0,60000,0.0006,0.9913,36,0,60000,0.0006,0.0452,8375,9,185484,0.0452,0.0249,4618,5,185484,0.0249
424.56,0.9877,36,0,60000,0.0006,0.9712,37,0,60000,0.0006,0.0452,8375,9,185484,0.0452,0.0249,4618,5,185484,0.0249
425.06,0.9877,36,0,60000,0.0006,0.9712,37,0,60000,0.0006,0.0471,8735,9,185484,0.0471,0.0292,5414,6,185484,0.0292
425.56,0.9877,36,0,60000,0.0006,0.9712,37,0,60000,0.0006,0.0471,8735,9,185484,0.0471,0.0292,5414,6,185484,0.0292
426.06,0.9877,36,0,60000,0.0006,0.9804,1405,0,60000,0.0234,0.0490,9095,9,185484,0.0490,0.0305,5654,6,185484,0.0305
426.56,0.9877,36,0,60000,0.0006,0.9804,1405,0,60000,0.0234,0.0490,9095,9,185484,0.0490,0.0305,5654,6,185484,0.0305
427.06,0.9877,36,0,60000,0.0006,0.9804,1405,0,60000,0.0234,0.0551,10218,9,185484,0.0551,0.0296,5490,5,185484,0.0296
427.56,0.9877,36,0,60000,0.0006,0.9804,1405,0,60000,0.0234,0.0551,10218,9,185484,0.0551,0.0296,5490,5,185484,0.0296
428.06,0.9877,36,0,60000,0.0006,0.9804,1405,0,60000,0.0234,0.0570,10578,9,185484,0.0570,0.0307,5690,5,185484,0.0307
428.56,0.9877,36,0,60000,0.0006,0.9804,1405,0,60000,0.0234,0.0570,10578,9,185484,0.0570,0.0307,5690,5,185484,0.0307
429.06,0.9877,36,0,60000,0.0006,0.9804,1405,0,60000,0.0234,0.0590,10938,9,185484,0.0590,0.0318,5890,5,185484,0.0318
429.56,0.9881,36,0,60000,0.0006,0.9967,874,0,60000,0.0146,0.0590,10938,9,185484,0.0590,0.0318,5890,5,185484,0.0318
430.06,0.9881,36,0,60000,0.0006,0.9967,874,0,60000,0.0146,0.0551,10228,9,185484,0.0551,0.0417,7740,5,185484,0.0417
430.56,0.9881,36,0,60000,0.0006,0.9967,874,0,60000,0.0146,0.0551,10228,9,185484,0.0551,0.0417,7740,5,185484,0.0417
431.06,0.9881,36,0,60000,0.0006,0.9967,874,0,60000,0.0146,0.0571,10588,9,185484,0.0571,0.0430,7979,6,185484,0.0430
431.56,0.9881,36,0,60000,0.0006,0.9967,874,0,60000,0.0146,0.0571,10588,9,185484,0.0571,0.0430,7979,6,185484,0.0430
